date_reg,type,maker,model,colour,fuel,state
2025-04-23,motokar,mercedes benz,a-class,grey,hybrid_petrol,selangor
2025-04-23,motokar,mercedes benz,a-class,black,hybrid_petrol,rakan niaga
2025-04-23,motokar,mercedes benz,a-class,white,petrol,w.p. kuala lumpur
2025-04-23,motokar,mercedes benz,a-class,grey,petrol,kedah
2025-04-23,motokar,mercedes benz,a-class,grey,petrol,johor
2025-04-23,motokar,mercedes benz,a-class,white,petrol,rakan niaga
2025-04-23,motokar,mercedes benz,c-class,silver,petrol,w.p. kuala lumpur
2025-04-23,motokar,mercedes benz,c-class,grey,hybrid_petrol,rakan niaga
2025-04-23,motokar,mercedes benz,c-class,blue,hybrid_petrol,rakan niaga
2025-04-23,motokar,mercedes benz,cla,white,petrol,w.p. kuala lumpur
2025-04-23,motokar,mercedes benz,cla,white,petrol,rakan niaga
2025-04-23,motokar,mercedes benz,cla,black,petrol,w.p. kuala lumpur
2025-04-23,motokar,mercedes benz,e-class,black,hybrid_petrol,w.p. kuala lumpur
2025-04-23,motokar,mercedes benz,e-class,white,hybrid_petrol,w.p. kuala lumpur
2025-04-23,motokar,mercedes benz,e-class,black,petrol,w.p. kuala lumpur
2025-04-23,jip,mercedes benz,eqa,black,electric,selangor
2025-04-23,jip,mercedes benz,eqe,silver,electric,rakan niaga
2025-04-23,jip,mercedes benz,gla,grey,hybrid_petrol,rakan niaga
2025-04-23,jip,mercedes benz,gla,black,petrol,johor
2025-04-23,jip,mercedes benz,glc,grey,hybrid_petrol,w.p. kuala lumpur
2025-04-23,jip,mercedes benz,glc,white,petrol,rakan niaga
2025-04-23,jip,mercedes benz,glc,silver,hybrid_petrol,rakan niaga
2025-04-23,jip,mercedes benz,gle,grey,hybrid_petrol,selangor
2025-04-23,jip,mercedes benz,gle,grey,hybrid_petrol,rakan niaga
2025-04-23,motokar,mini,clubman,red,petrol,kedah
2025-04-23,motokar,mini,cooper,white,petrol,w.p. kuala lumpur
2025-04-23,motokar,mini,cooper,red,petrol,rakan niaga
2025-04-23,motokar,mini,cooper,red,petrol,selangor
2025-04-23,jip,mini,countryman,blue,petrol,w.p. kuala lumpur
2025-04-23,motokar,mini,countryman,green,petrol,w.p. kuala lumpur
2025-04-23,jip,mini,countryman,blue,petrol,rakan niaga
2025-04-23,jip,mini,countryman,green,petrol,rakan niaga
2025-04-23,pick_up,mitsubishi,triton,white,greendiesel,rakan niaga
2025-04-23,pick_up,mitsubishi,triton,silver,greendiesel,rakan niaga
2025-04-23,pick_up,mitsubishi,triton,grey,greendiesel,rakan niaga
2025-04-23,motokar_pelbagai_utiliti,mitsubishi,xpander,white,petrol,rakan niaga
2025-04-23,motokar_pelbagai_utiliti,mitsubishi,xpander,grey,petrol,rakan niaga
2025-04-23,motokar_pelbagai_utiliti,mitsubishi,xpander,grey,petrol,perak
2025-04-23,motokar_pelbagai_utiliti,mitsubishi,xpander,black,petrol,rakan niaga
2025-04-23,motokar_pelbagai_utiliti,mitsubishi,xpander,red,petrol,rakan niaga
2025-04-23,motokar_pelbagai_utiliti,mitsubishi,xpander,red,petrol,terengganu
2025-04-23,motokar,nissan,almera,grey,petrol,kedah
2025-04-23,motokar,nissan,almera,grey,petrol,rakan niaga
2025-04-23,motokar,nissan,gt-r,white,petrol,w.p. kuala lumpur
2025-04-23,jip,nissan,kicks,white,hybrid_petrol,rakan niaga
2025-04-23,jip,nissan,kicks,silver,hybrid_petrol,rakan niaga
2025-04-23,jip,nissan,kicks,orange,hybrid_petrol,w.p. kuala lumpur
2025-04-23,jip,nissan,kicks,red,hybrid_petrol,rakan niaga
2025-04-23,pick_up,nissan,navara,silver,greendiesel,rakan niaga
2025-04-23,pick_up,nissan,navara,grey,greendiesel,johor
2025-04-23,window_van,nissan,serena,grey,petrol,rakan niaga
2025-04-23,window_van,nissan,serena,black,petrol,rakan niaga
2025-04-23,window_van,nissan,serena,grey,petrol,w.p. kuala lumpur
2025-04-23,window_van,nissan,serena,white,petrol,rakan niaga
2025-04-23,motokar_pelbagai_utiliti,perodua,alza,silver,petrol,kedah
2025-04-23,motokar_pelbagai_utiliti,perodua,alza,red,petrol,rakan niaga
2025-04-23,motokar_pelbagai_utiliti,perodua,alza,silver,petrol,rakan niaga
2025-04-23,motokar_pelbagai_utiliti,perodua,alza,brown,petrol,rakan niaga
2025-04-23,motokar_pelbagai_utiliti,perodua,alza,black,petrol,rakan niaga
2025-04-23,motokar_pelbagai_utiliti,perodua,alza,white,petrol,rakan niaga
2025-04-23,motokar_pelbagai_utiliti,perodua,alza,red,petrol,selangor
2025-04-23,motokar_pelbagai_utiliti,perodua,alza,brown,petrol,w.p. kuala lumpur
2025-04-23,motokar_pelbagai_utiliti,perodua,alza,black,petrol,johor
2025-04-23,motokar_pelbagai_utiliti,perodua,alza,brown,petrol,selangor
2025-04-23,motokar_pelbagai_utiliti,perodua,alza,white,petrol,terengganu
2025-04-23,motokar_pelbagai_utiliti,perodua,alza,white,petrol,johor
2025-04-23,motokar_pelbagai_utiliti,perodua,alza,silver,petrol,johor
2025-04-23,motokar_pelbagai_utiliti,perodua,alza,black,petrol,selangor
2025-04-23,motokar_pelbagai_utiliti,perodua,alza,white,petrol,w.p. kuala lumpur
2025-04-23,jip,perodua,aruz,silver,petrol,rakan niaga
2025-04-23,jip,perodua,aruz,black,petrol,rakan niaga
2025-04-23,jip,perodua,aruz,white,petrol,rakan niaga
2025-04-23,jip,perodua,aruz,red,petrol,rakan niaga
2025-04-23,jip,perodua,aruz,black,petrol,w.p. kuala lumpur
2025-04-23,jip,perodua,aruz,grey,petrol,rakan niaga
2025-04-23,jip,perodua,aruz,grey,petrol,melaka
2025-04-23,jip,perodua,aruz,black,petrol,melaka
2025-04-23,jip,perodua,aruz,blue,petrol,rakan niaga
2025-04-23,jip,perodua,ativa,white,petrol,rakan niaga
2025-04-23,jip,perodua,ativa,grey,petrol,rakan niaga
2025-04-23,jip,perodua,ativa,red,petrol,rakan niaga
2025-04-23,jip,perodua,ativa,blue,petrol,rakan niaga
2025-04-23,jip,perodua,ativa,silver,petrol,rakan niaga
2025-04-23,jip,perodua,ativa,grey,petrol,selangor
2025-04-23,jip,perodua,ativa,white,petrol,selangor
2025-04-23,jip,perodua,ativa,white,petrol,pulau pinang
2025-04-23,jip,perodua,ativa,white,petrol,w.p. kuala lumpur
2025-04-23,jip,perodua,ativa,white,petrol,kelantan
2025-04-23,jip,perodua,ativa,red,petrol,johor
2025-04-23,jip,perodua,ativa,white,petrol,johor
2025-04-23,jip,perodua,ativa,silver,petrol,w.p. kuala lumpur
2025-04-23,motokar,perodua,axia,grey,petrol,rakan niaga
2025-04-23,motokar,perodua,axia,white,petrol,rakan niaga
2025-04-23,motokar,perodua,axia,blue,petrol,rakan niaga
2025-04-23,motokar,perodua,axia,silver,petrol,rakan niaga
2025-04-23,motokar,perodua,axia,grey,petrol,w.p. kuala lumpur
2025-04-23,motokar,perodua,axia,red,petrol,rakan niaga
2025-04-23,motokar,perodua,axia,silver,petrol,selangor
2025-04-23,motokar,perodua,axia,silver,petrol,w.p. kuala lumpur
2025-04-23,motokar,perodua,axia,grey,petrol,johor
2025-04-23,motokar,perodua,axia,white,petrol,melaka
2025-04-23,motokar,perodua,bezza,red,petrol,rakan niaga
2025-04-23,motokar,perodua,bezza,grey,petrol,rakan niaga
2025-04-23,motokar,perodua,bezza,silver,petrol,rakan niaga
2025-04-23,motokar,perodua,bezza,white,petrol,rakan niaga
2025-04-23,motokar,perodua,bezza,grey,petrol,terengganu
2025-04-23,motokar,perodua,bezza,grey,petrol,kelantan
2025-04-23,motokar,perodua,bezza,blue,petrol,rakan niaga
2025-04-23,motokar,perodua,bezza,brown,petrol,rakan niaga
2025-04-23,motokar,perodua,bezza,brown,petrol,kelantan
2025-04-23,motokar,perodua,bezza,red,petrol,kedah
2025-04-23,motokar,perodua,bezza,silver,petrol,johor
2025-04-23,motokar,perodua,bezza,grey,petrol,kedah
2025-04-23,motokar,perodua,bezza,grey,petrol,w.p. kuala lumpur
2025-04-23,motokar,perodua,bezza,white,petrol,kelantan
2025-04-23,motokar,perodua,myvi,red,petrol,rakan niaga
2025-04-23,motokar,perodua,myvi,white,petrol,rakan niaga
2025-04-23,motokar,perodua,myvi,silver,petrol,rakan niaga
2025-04-23,motokar,perodua,myvi,grey,petrol,rakan niaga
2025-04-23,motokar,perodua,myvi,white,petrol,selangor
2025-04-23,motokar,perodua,myvi,blue,petrol,rakan niaga
2025-04-23,motokar,perodua,myvi,red,petrol,w.p. kuala lumpur
2025-04-23,motokar,perodua,myvi,grey,petrol,w.p. kuala lumpur
2025-04-23,motokar,perodua,myvi,silver,petrol,pulau pinang
2025-04-23,motokar,perodua,myvi,white,petrol,w.p. kuala lumpur
2025-04-23,motokar,perodua,myvi,red,petrol,pahang
2025-04-23,motokar,perodua,myvi,grey,petrol,pahang
2025-04-23,motokar,perodua,myvi,red,petrol,kedah
2025-04-23,motokar,perodua,myvi,red,petrol,johor
2025-04-23,jip,peugeot,2008,black,petrol,rakan niaga
2025-04-23,jip,peugeot,2008,grey,petrol,rakan niaga
2025-04-23,jip,peugeot,408,blue,petrol,w.p. kuala lumpur
2025-04-23,jip,peugeot,408,blue,petrol,sarawak
2025-04-23,jip,peugeot,408,black,petrol,rakan niaga
2025-04-23,motokar,porsche,911 carrera,red,petrol,rakan niaga
2025-04-23,motokar,porsche,911 carrera,silver,petrol,w.p. kuala lumpur
2025-04-23,motokar,porsche,911 carrera,black,petrol,w.p. kuala lumpur
2025-04-23,motokar,porsche,911 carrera,red,petrol,w.p. kuala lumpur
2025-04-23,jip,porsche,cayenne,white,petrol,w.p. kuala lumpur
2025-04-23,jip,porsche,cayenne,grey,petrol,perak
2025-04-23,jip,porsche,macan,grey,petrol,w.p. kuala lumpur
2025-04-23,jip,porsche,macan,silver,petrol,selangor
2025-04-23,jip,porsche,macan,black,petrol,johor
2025-04-23,motokar,porsche,taycan,white,electric,rakan niaga
2025-04-23,motokar,porsche,taycan,black,electric,w.p. kuala lumpur
2025-04-23,motokar,proton,iriz,red,petrol,rakan niaga
2025-04-23,motokar,proton,iriz,grey,petrol,rakan niaga
2025-04-23,motokar,proton,iriz,blue,petrol,rakan niaga
2025-04-23,motokar,proton,iriz,silver,petrol,rakan niaga
2025-04-23,motokar,proton,iriz,white,petrol,rakan niaga
2025-04-23,motokar,proton,persona,grey,petrol,rakan niaga
2025-04-23,motokar,proton,persona,silver,petrol,rakan niaga
2025-04-23,motokar,proton,persona,maroon,petrol,rakan niaga
2025-04-23,motokar,proton,persona,white,petrol,rakan niaga
2025-04-23,motokar,proton,persona,red,petrol,rakan niaga
2025-04-23,motokar,proton,persona,silver,petrol,w.p. kuala lumpur
2025-04-23,motokar,proton,s70,green,petrol,rakan niaga
2025-04-23,motokar,proton,s70,black,petrol,rakan niaga
2025-04-23,motokar,proton,s70,white,petrol,rakan niaga
2025-04-23,motokar,proton,s70,blue,petrol,rakan niaga
2025-04-23,motokar,proton,s70,grey,petrol,rakan niaga
2025-04-23,motokar,proton,s70,silver,petrol,rakan niaga
2025-04-23,motokar,proton,s70,grey,petrol,kedah
2025-04-23,motokar,proton,s70,blue,petrol,negeri sembilan
2025-04-23,motokar,proton,s70,grey,petrol,sabah
2025-04-23,motokar,proton,s70,white,petrol,johor
2025-04-23,motokar,proton,saga,white,petrol,rakan niaga
2025-04-23,motokar,proton,saga,silver,petrol,rakan niaga
2025-04-23,motokar,proton,saga,grey,petrol,rakan niaga
2025-04-23,motokar,proton,saga,red,petrol,rakan niaga
2025-04-23,motokar,proton,saga,maroon,petrol,rakan niaga
2025-04-23,motokar,proton,saga,grey,petrol,johor
2025-04-23,motokar,proton,saga,silver,petrol,w.p. kuala lumpur
2025-04-23,jip,proton,x50,black,petrol,rakan niaga
2025-04-23,jip,proton,x50,grey,petrol,rakan niaga
2025-04-23,jip,proton,x50,white,petrol,rakan niaga
2025-04-23,jip,proton,x50,silver,petrol,rakan niaga
2025-04-23,jip,proton,x50,red,petrol,rakan niaga
2025-04-23,jip,proton,x50,white,petrol,selangor
2025-04-23,jip,proton,x50,red,petrol,pahang
2025-04-23,jip,proton,x50,black,petrol,w.p. kuala lumpur
2025-04-23,jip,proton,x50,black,petrol,kelantan
2025-04-23,jip,proton,x70,silver,petrol,rakan niaga
2025-04-23,jip,proton,x70,blue,petrol,rakan niaga
2025-04-23,jip,proton,x70,grey,petrol,w.p. kuala lumpur
2025-04-23,jip,proton,x70,silver,petrol,w.p. kuala lumpur
2025-04-23,jip,proton,x70,white,petrol,rakan niaga
2025-04-23,jip,proton,x70,grey,petrol,rakan niaga
2025-04-23,jip,proton,x90,blue,petrol,rakan niaga
2025-04-23,jip,proton,x90,red,petrol,rakan niaga
2025-04-23,jip,proton,x90,white,petrol,w.p. kuala lumpur
2025-04-23,jip,proton,e.mas 7,silver,electric,rakan niaga
2025-04-23,jip,proton,e.mas 7,grey,electric,rakan niaga
2025-04-23,jip,proton,e.mas 7,white,electric,rakan niaga
2025-04-23,jip,proton,e.mas 7,green,electric,rakan niaga
2025-04-23,jip,proton,e.mas 7,white,electric,pulau pinang
2025-04-23,jip,proton,e.mas 7,silver,electric,pulau pinang
2025-04-23,jip,proton,e.mas 7,white,electric,perak
2025-04-23,jip,proton,e.mas 7,green,electric,perak
2025-04-23,jip,proton,e.mas 7,white,electric,pahang
2025-04-23,jip,proton,e.mas 7,white,electric,w.p. kuala lumpur
2025-04-23,jip,smart,brabus,green,electric,rakan niaga
2025-04-23,motokar,subaru,brz,silver,petrol,rakan niaga
2025-04-23,jip,subaru,forester,green,petrol,rakan niaga
2025-04-23,jip,subaru,forester,blue,petrol,rakan niaga
2025-04-23,jip,subaru,forester,grey,petrol,rakan niaga
2025-04-23,motokar,subaru,wrx,grey,petrol,w.p. kuala lumpur
2025-04-23,motokar,subaru,wrx,white,petrol,johor
2025-04-23,jip,subaru,xv,blue,petrol,selangor
2025-04-23,jip,subaru,xv,grey,petrol,rakan niaga
2025-04-23,jip,subaru,xv,blue,petrol,rakan niaga
2025-04-23,jip,suzuki,jimny,green,petrol,rakan niaga
2025-04-23,jip,suzuki,jimny,white,petrol,rakan niaga
2025-04-23,jip,suzuki,jimny sierra,beige,petrol,w.p. kuala lumpur
2025-04-23,motokar,suzuki,swift,grey,petrol,w.p. kuala lumpur
2025-04-23,motokar,suzuki,swift,silver,petrol,rakan niaga
2025-04-23,motokar,tesla,model 3,grey,electric,rakan niaga
2025-04-23,motokar,tesla,model 3,red,electric,johor
2025-04-23,motokar,tesla,model 3,grey,electric,pulau pinang
2025-04-23,motokar,tesla,model 3,white,electric,rakan niaga
2025-04-23,motokar,tesla,model 3,red,electric,rakan niaga
2025-04-23,motokar,tesla,model 3,grey,electric,selangor
2025-04-23,motokar,tesla,model y,black,electric,rakan niaga
2025-04-23,motokar,toyota,86,grey,petrol,rakan niaga
2025-04-23,window_van,toyota,alphard,white,petrol,w.p. kuala lumpur
2025-04-23,window_van,toyota,alphard,white,petrol,rakan niaga
2025-04-23,window_van,toyota,alphard,white,petrol,kedah
2025-04-23,window_van,toyota,alphard,black,petrol,w.p. kuala lumpur
2025-04-23,window_van,toyota,alphard,black,petrol,rakan niaga
2025-04-23,window_van,toyota,alphard,white,petrol,pulau pinang
2025-04-23,window_van,toyota,alphard,black,petrol,pulau pinang
2025-04-23,window_van,toyota,alphard,white,petrol,perak
2025-04-23,window_van,toyota,alphard,white,petrol,selangor
2025-04-23,window_van,toyota,alphard,white,petrol,melaka
2025-04-23,window_van,toyota,alphard,black,petrol,selangor
2025-04-23,window_van,toyota,alphard,black,petrol,sarawak
2025-04-23,window_van,toyota,alphard,white,petrol,johor
2025-04-23,window_van,toyota,alphard,black,petrol,perak
2025-04-23,window_van,toyota,alphard,gold,petrol,w.p. kuala lumpur
2025-04-23,window_van,toyota,alphard,black,petrol,johor
2025-04-23,window_van,toyota,alphard,black,petrol,kedah
2025-04-23,window_van,toyota,alphard,black,petrol,sabah
2025-04-23,window_van,toyota,alphard,brown,petrol,rakan niaga
2025-04-23,motokar,toyota,camry,silver,hybrid_petrol,rakan niaga
2025-04-23,motokar,toyota,camry,black,hybrid_petrol,rakan niaga
2025-04-23,motokar,toyota,camry,red,hybrid_petrol,selangor
2025-04-23,motokar,toyota,camry,white,petrol,rakan niaga
2025-04-23,motokar,toyota,camry,grey,petrol,rakan niaga
2025-04-23,motokar,toyota,camry,white,hybrid_petrol,rakan niaga
2025-04-23,motokar,toyota,corolla altis,black,petrol,rakan niaga
2025-04-23,motokar,toyota,corolla altis,white,petrol,rakan niaga
2025-04-23,motokar,toyota,corolla altis,red,petrol,rakan niaga
2025-04-23,motokar,toyota,corolla altis,black,petrol,johor
2025-04-23,jip,toyota,corolla cross,silver,petrol,rakan niaga
2025-04-23,jip,toyota,corolla cross,grey,hybrid_petrol,rakan niaga
2025-04-23,jip,toyota,corolla cross,white,hybrid_petrol,rakan niaga
2025-04-23,jip,toyota,corolla cross,red,petrol,rakan niaga
2025-04-23,jip,toyota,corolla cross,blue,petrol,rakan niaga
2025-04-23,jip,toyota,corolla cross,white,petrol,rakan niaga
2025-04-23,jip,toyota,corolla cross,blue,hybrid_petrol,rakan niaga
2025-04-23,jip,toyota,corolla cross,blue,petrol,johor
2025-04-23,jip,toyota,corolla cross,blue,hybrid_petrol,sarawak
2025-04-23,jip,toyota,corolla cross,red,hybrid_petrol,rakan niaga
2025-04-23,jip,toyota,corolla cross,blue,hybrid_petrol,sabah
2025-04-23,jip,toyota,corolla cross,silver,hybrid_petrol,rakan niaga
2025-04-23,jip,toyota,corolla cross,grey,petrol,rakan niaga
2025-04-23,jip,toyota,corolla cross,grey,hybrid_petrol,selangor
2025-04-23,jip,toyota,corolla cross,blue,petrol,kelantan
2025-04-23,jip,toyota,corolla cross,blue,petrol,selangor
2025-04-23,jip,toyota,corolla cross,green,petrol,rakan niaga
2025-04-23,jip,toyota,corolla cross,blue,petrol,w.p. kuala lumpur
2025-04-23,motokar,toyota,crown,white,petrol,selangor
2025-04-23,motokar,toyota,crown,grey,petrol,w.p. kuala lumpur
2025-04-23,jip,toyota,fortuner,black,greendiesel,rakan niaga
2025-04-23,jip,toyota,fortuner,black,diesel,sabah
2025-04-23,jip,toyota,fortuner,white,greendiesel,rakan niaga
2025-04-23,jip,toyota,fortuner,black,petrol,rakan niaga
2025-04-23,jip,toyota,fortuner,brown,greendiesel,sarawak
2025-04-23,motokar,toyota,gr86,white,petrol,kedah
2025-04-23,jip,toyota,harrier,grey,petrol,rakan niaga
2025-04-23,jip,toyota,harrier,black,petrol,rakan niaga
2025-04-23,jip,toyota,harrier,white,petrol,rakan niaga
2025-04-23,jip,toyota,harrier,black,petrol,selangor
2025-04-23,jip,toyota,harrier,black,petrol,kedah
2025-04-23,jip,toyota,harrier,white,petrol,sabah
2025-04-23,jip,toyota,harrier,black,petrol,w.p. kuala lumpur
2025-04-23,jip,toyota,harrier,white,petrol,w.p. kuala lumpur
2025-04-23,jip,toyota,harrier,white,petrol,johor
2025-04-23,jip,toyota,harrier,black,petrol,johor
2025-04-23,jip,toyota,harrier,white,petrol,sarawak
2025-04-23,window_van,toyota,hiace,white,diesel,rakan niaga
2025-04-23,window_van,toyota,hiace,white,diesel,sarawak
2025-04-23,window_van,toyota,hiace,white,greendiesel,rakan niaga
2025-04-23,window_van,toyota,hiace,white,greendiesel,w.p. kuala lumpur
2025-04-23,window_van,toyota,hiace,white,greendiesel,sarawak
2025-04-23,window_van,toyota,hiace,white,greendiesel,perak
2025-04-23,pick_up,toyota,hilux,silver,greendiesel,sarawak
2025-04-23,pick_up,toyota,hilux,brown,diesel,melaka
2025-04-23,pick_up,toyota,hilux,black,greendiesel,sabah
2025-04-23,pick_up,toyota,hilux,brown,diesel,selangor
2025-04-23,pick_up,toyota,hilux,white,greendiesel,terengganu
2025-04-23,pick_up,toyota,hilux,white,greendiesel,sabah
2025-04-23,pick_up,toyota,hilux,black,greendiesel,terengganu
2025-04-23,pick_up,toyota,hilux,brown,greendiesel,w.p. kuala lumpur
2025-04-23,pick_up,toyota,hilux,silver,greendiesel,terengganu
2025-04-23,pick_up,toyota,hilux,black,greendiesel,perak
2025-04-23,pick_up,toyota,hilux,black,greendiesel,sarawak
2025-04-23,pick_up,toyota,hilux,white,greendiesel,sarawak
2025-04-23,pick_up,toyota,hilux,white,greendiesel,johor
2025-04-23,pick_up,toyota,hilux,black,diesel,sabah
2025-04-23,pick_up,toyota,hilux,black,greendiesel,w.p. kuala lumpur
2025-04-23,pick_up,toyota,hilux,black,greendiesel,johor
2025-04-23,pick_up,toyota,hilux,black,diesel,johor
2025-04-23,pick_up,toyota,hilux,brown,greendiesel,sabah
2025-04-23,pick_up,toyota,hilux,brown,greendiesel,sarawak
2025-04-23,pick_up,toyota,hilux,white,greendiesel,perak
2025-04-23,pick_up,toyota,hilux,white,diesel,sabah
2025-04-23,pick_up,toyota,hilux,brown,greendiesel,pulau pinang
2025-04-23,pick_up,toyota,hilux,white,diesel,sarawak
2025-04-23,pick_up,toyota,hilux,black,greendiesel,selangor
2025-04-23,pick_up,toyota,hilux,black,diesel,selangor
2025-04-23,pick_up,toyota,hilux,white,greendiesel,pulau pinang
2025-04-23,pick_up,toyota,hilux,white,greendiesel,selangor
2025-04-23,pick_up,toyota,hilux,silver,greendiesel,w.p. kuala lumpur
2025-04-23,pick_up,toyota,hilux,white,greendiesel,w.p. kuala lumpur
2025-04-23,pick_up,toyota,hilux,brown,greendiesel,selangor
2025-04-23,pick_up,toyota,hilux,red,greendiesel,terengganu
2025-04-23,pick_up,toyota,hilux,red,greendiesel,selangor
2025-04-23,pick_up,toyota,hilux,silver,diesel,kelantan
2025-04-23,pick_up,toyota,hilux,silver,greendiesel,sabah
2025-04-23,pick_up,toyota,hilux,white,greendiesel,negeri sembilan
2025-04-23,pick_up,toyota,hilux,brown,diesel,w.p. kuala lumpur
2025-04-23,pick_up,toyota,hilux,silver,greendiesel,johor
2025-04-23,pick_up,toyota,hilux,white,greendiesel,kelantan
2025-04-23,pick_up,toyota,hilux,blue,greendiesel,selangor
2025-04-23,pick_up,toyota,hilux,silver,diesel,selangor
2025-04-23,pick_up,toyota,hilux,silver,greendiesel,selangor
2025-04-23,pick_up,toyota,hilux,black,diesel,terengganu
2025-04-23,pick_up,toyota,hilux,red,greendiesel,w.p. kuala lumpur
2025-04-23,pick_up,toyota,hilux,black,greendiesel,kedah
2025-04-23,pick_up,toyota,hilux,white,diesel,pahang
